team,id,win,champions,champion_ids
red,4595335667,False,"['Maokai', 'Volibear', 'Fizz', 'Caitlyn', 'Lux']","[71, 135, 30, 15, 68]"
blue,4594004897,True,"['Mordekaiser', ""Kha'Zix"", 'Lux', ""Kai'Sa"", 'Soraka']","[75, 57, 68, 48, 111]"
red,4594004897,False,"['Fiora', 'Sejuani', 'Zed', 'Caitlyn', 'Bard']","[29, 100, 144, 15, 11]"
blue,4593859139,True,"['Gragas', 'Kayn', 'Yasuo', 'Pyke', 'Senna']","[35, 55, 140, 89, 101]"
red,4593859139,False,"['Fiora', 'Lee Sin', 'Vladimir', 'Miss Fortune', 'Yuumi']","[29, 62, 134, 73, 142]"
blue,4593852383,False,"['Mordekaiser', 'Lee Sin', ""Vel'Koz"", 'Vayne', 'Lulu']","[75, 62, 131, 129, 67]"
red,4593852383,True,"['Fiora', 'Jax', 'Syndra', 'Miss Fortune', 'Pyke']","[29, 44, 114, 73, 89]"
blue,4593210993,False,"['Sion', 'Fiddlesticks', 'Sylas', 'Ashe', 'Bard']","[107, 28, 113, 8, 11]"
red,4593210993,True,"['Ziggs', 'Shaco', 'Mordekaiser', ""Kai'Sa"", 'Lulu']","[145, 103, 75, 48, 67]"
blue,4592767049,True,"['Sett', ""Kha'Zix"", 'Malzahar', 'Taliyah', 'Pyke']","[102, 57, 70, 116, 89]"
red,4592767049,False,"['Darius', 'Kayn', 'Fizz', 'Aphelios', 'Lulu']","[20, 55, 30, 7, 67]"
blue,4592677093,False,"['Vayne', ""Rek'Sai"", 'Katarina', ""Kai'Sa"", 'Lulu']","[129, 94, 53, 48, 67]"
red,4592677093,True,"['Urgot', 'Ekko', 'Yasuo', 'Syndra', 'Thresh']","[127, 24, 140, 114, 120]"
blue,4592600807,False,"['Karma', 'Hecarim', 'Kassadin', 'Lucian', 'Janna']","[50, 37, 52, 66, 42]"
red,4592600807,True,"['Maokai', 'Olaf', 'Tryndamere', 'Varus', 'Galio']","[71, 84, 123, 128, 31]"
blue,4592477815,True,"['Mordekaiser', 'Hecarim', 'Zed', ""Kog'Maw"", 'Lulu']","[75, 37, 144, 60, 67]"
red,4592477815,False,"['Sion', 'Kayn', 'Syndra', 'Varus', 'Karma']","[107, 55, 114, 128, 50]"
blue,4592320098,False,"['Fiora', 'Sejuani', 'Syndra', 'Jinx', 'Nautilus']","[29, 100, 114, 47, 79]"
red,4592320098,True,"['Gangplank', 'Evelynn', 'Pyke', 'Caitlyn', 'Yuumi']","[32, 26, 89, 15, 142]"
blue,4591570145,True,"['Zac', 'Elise', 'Syndra', 'Vayne', 'Yuumi']","[143, 25, 114, 129, 142]"
red,4591570145,False,"['Urgot', ""Kha'Zix"", 'Xerath', 'Jinx', 'Lulu']","[127, 57, 138, 47, 67]"
blue,4591412885,False,"['Zac', 'Elise', 'Yasuo', ""Kai'Sa"", 'Yuumi']","[143, 25, 140, 48, 142]"
red,4591412885,True,"['Pantheon', 'Rengar', 'Mordekaiser', 'Caitlyn', 'Bard']","[87, 96, 75, 15, 11]"
blue,4590284367,True,"['Gangplank', 'Aatrox', 'Ryze', 'Ezreal', 'Nami']","[32, 0, 99, 27, 77]"
red,4590284367,False,"['Vladimir', 'Jarvan IV', 'Corki', 'Xayah', 'Rakan']","[134, 43, 19, 137, 92]"
blue,4589654910,True,"['Zed', 'Zac', 'Corki', 'Jhin', 'Miss Fortune']","[144, 143, 19, 46, 73]"
red,4589654910,False,"['Malphite', 'Graves', 'Irelia', 'Caitlyn', 'Janna']","[69, 36, 40, 15, 42]"
blue,4588326139,True,"['Shen', 'Zac', 'Lissandra', 'Draven', 'Janna']","[104, 143, 65, 22, 42]"
red,4588326139,False,"['Jax', 'Ekko', 'Sylas', 'Xayah', 'Yuumi']","[44, 24, 113, 137, 142]"
blue,4588278222,True,"['Gragas', 'Kayn', 'Zed', 'Vayne', 'Janna']","[35, 55, 144, 129, 42]"
red,4588278222,False,"['Renekton', 'Elise', 'Ziggs', 'Ezreal', 'Yuumi']","[95, 25, 145, 27, 142]"
blue,4588028670,True,"['Gangplank', 'Elise', 'Anivia', 'Varus', 'Janna']","[32, 25, 5, 128, 42]"
red,4588028670,False,"['Zed', 'Lee Sin', 'Graves', 'Swain', 'Morgana']","[144, 62, 36, 112, 76]"
blue,4587978991,True,"['Karma', ""Rek'Sai"", 'Kassadin', 'Varus', 'Janna']","[50, 94, 52, 128, 42]"
red,4587978991,False,"['Nasus', 'Ekko', 'Yasuo', 'Xayah', 'Rakan']","[78, 24, 140, 137, 92]"
blue,4587889877,True,"['Jax', 'Jarvan IV', 'Yasuo', ""Kai'Sa"", 'Thresh']","[44, 43, 140, 48, 120]"
red,4587889877,False,"['Poppy', 'Volibear', 'Fizz', 'Miss Fortune', 'Pyke']","[88, 135, 30, 73, 89]"
blue,4587319576,False,"['Riven', 'Master Yi', 'LeBlanc', 'Caitlyn', 'Zyra']","[97, 72, 61, 15, 148]"
red,4587319576,True,"['Garen', 'Zac', 'Galio', 'Vayne', 'Yuumi']","[33, 143, 31, 129, 142]"
blue,4587306766,False,"['Malphite', 'Master Yi', 'Taric', ""Kai'Sa"", 'Lulu']","[69, 72, 118, 48, 67]"
red,4587306766,True,"['Irelia', 'Shyvana', 'Sylas', 'Twitch', 'Yuumi']","[40, 105, 113, 125, 142]"
blue,4587058613,False,"['Vladimir', 'Lee Sin', 'Sett', ""Kai'Sa"", 'Soraka']","[134, 62, 102, 48, 111]"
red,4587058613,True,"['Fiora', ""Rek'Sai"", 'Kassadin', 'Aphelios', 'Yuumi']","[29, 94, 52, 7, 142]"
blue,4586990802,False,"['Darius', 'Rengar', 'Syndra', 'Miss Fortune', 'Yuumi']","[20, 96, 114, 73, 142]"
red,4586990802,True,"['Kled', 'Evelynn', 'Ekko', 'Draven', 'Janna']","[59, 26, 24, 22, 42]"
blue,4586454234,True,"['Aatrox', 'Zac', 'Syndra', ""Kog'Maw"", 'Lulu']","[0, 143, 114, 60, 67]"
red,4586454234,False,"['Vayne', 'Fiddlesticks', ""Vel'Koz"", 'Draven', 'Pyke']","[129, 28, 131, 22, 89]"
blue,4586298626,False,"['Fiora', ""Kha'Zix"", 'Orianna', 'Ezreal', 'Bard']","[29, 57, 85, 27, 11]"
red,4586298626,True,"['Sion', ""Rek'Sai"", 'Syndra', 'Draven', 'Yuumi']","[107, 94, 114, 22, 142]"
blue,4586301569,False,"['Sylas', 'Nunu & Willump', 'Zed', 'Morgana', 'Zyra']","[113, 83, 144, 76, 148]"
red,4586301569,True,"['Camille', 'Lee Sin', 'LeBlanc', 'Ezreal', 'Zilean']","[16, 62, 61, 27, 146]"
blue,4585642342,False,"['Teemo', ""Kha'Zix"", 'Gangplank', 'Cassiopeia', 'Galio']","[119, 57, 32, 17, 31]"
red,4585642342,True,"['Sion', 'Graves', 'Sylas', 'Ezreal', 'Yuumi']","[107, 36, 113, 27, 142]"
blue,4584955811,False,"['Darius', 'Kayn', 'Ekko', 'Kalista', 'Leona']","[20, 55, 24, 49, 63]"
red,4584955811,True,"['Wukong', 'Jarvan IV', 'Katarina', ""Kai'Sa"", 'Yuumi']","[74, 43, 53, 48, 142]"
blue,4584840008,False,"['Kled', 'Graves', 'Veigar', 'Tristana', 'Thresh']","[59, 36, 130, 121, 120]"
red,4584840008,True,"['Darius', 'Zac', 'Rumble', 'Syndra', 'Pyke']","[20, 143, 98, 114, 89]"
blue,4583932582,False,"['Illaoi', 'Jarvan IV', 'Swain', 'Yasuo', 'Lulu']","[39, 43, 112, 140, 67]"
red,4583932582,True,"['Mordekaiser', 'Rengar', 'Azir', 'Tristana', 'Yuumi']","[75, 96, 10, 121, 142]"
blue,4583772770,False,"['Gangplank', 'Nidalee', ""Vel'Koz"", 'Miss Fortune', 'Lulu']","[32, 81, 131, 73, 67]"
red,4583772770,True,"[""Cho'Gath"", 'Ekko', 'Zed', 'Ziggs', 'Taric']","[18, 24, 144, 145, 118]"
blue,4583610503,False,"['Renekton', 'Jarvan IV', 'Syndra', ""Kog'Maw"", 'Lulu']","[95, 43, 114, 60, 67]"
red,4583610503,True,"['Irelia', 'Elise', 'Yasuo', 'Trundle', 'Senna']","[40, 25, 140, 122, 101]"
blue,4581591419,False,"['Irelia', 'Warwick', 'Mordekaiser', ""Kog'Maw"", 'Lulu']","[40, 136, 75, 60, 67]"
red,4581591419,True,"['Shen', 'Fiddlesticks', 'Zed', 'Varus', 'Morgana']","[104, 28, 144, 128, 76]"
blue,4581352536,False,"['Mordekaiser', 'Master Yi', 'Ziggs', 'Lucian', 'Taric']","[75, 72, 145, 66, 118]"
red,4581352536,True,"['Shen', 'Camille', 'Lissandra', 'Caitlyn', 'Morgana']","[104, 16, 65, 15, 76]"
blue,4580579056,True,"['Lucian', 'Lee Sin', 'Vladimir', ""Kai'Sa"", 'Yuumi']","[66, 62, 134, 48, 142]"
red,4580579056,False,"['Kennen', 'Graves', 'Yasuo', 'Ezreal', 'Rakan']","[56, 36, 140, 27, 92]"
blue,4580601322,False,"['Gragas', 'Nidalee', 'Zed', ""Kai'Sa"", 'Yuumi']","[35, 81, 144, 48, 142]"
red,4580601322,True,"['Maokai', 'Lee Sin', 'Sett', 'Heimerdinger', 'Morgana']","[71, 62, 102, 38, 76]"
blue,4580374458,False,"['Kled', 'Evelynn', 'Zed', ""Kai'Sa"", 'Lulu']","[59, 26, 144, 48, 67]"
red,4580374458,True,"['Ornn', 'Graves', 'Irelia', 'Ezreal', 'Morgana']","[86, 36, 40, 27, 76]"
blue,4580202105,True,"['Sett', 'Graves', 'Akali', 'Vayne', 'Yuumi']","[102, 36, 2, 129, 142]"
red,4580202105,False,"['Renekton', 'Jarvan IV', 'Corki', 'Ezreal', 'Maokai']","[95, 43, 19, 27, 71]"
blue,4579480756,True,"['Mordekaiser', 'Elise', 'Diana', 'Ezreal', 'Yuumi']","[75, 25, 21, 27, 142]"
red,4579480756,False,"['Malphite', 'Graves', 'Ahri', 'Miss Fortune', 'Morgana']","[69, 36, 1, 73, 76]"
blue,4579255860,False,"['Vayne', 'Sett', 'Azir', ""Kai'Sa"", 'Lulu']","[129, 102, 10, 48, 67]"
red,4579255860,True,"['Ornn', 'Kayn', 'Vladimir', 'Caitlyn', 'Nami']","[86, 55, 134, 15, 77]"
blue,4578524098,True,"['Ornn', 'Evelynn', 'Zed', 'Ezreal', 'Leona']","[86, 26, 144, 27, 63]"
red,4578524098,False,"['Sion', ""Kha'Zix"", ""Vel'Koz"", 'Xayah', 'Rakan']","[107, 57, 131, 137, 92]"
blue,4578245657,False,"['Darius', 'Karthus', 'Zed', 'Syndra', 'Zyra']","[20, 51, 144, 114, 148]"
red,4578245657,True,"['Quinn', ""Rek'Sai"", 'Orianna', 'Ziggs', 'Thresh']","[91, 94, 85, 145, 120]"
blue,4576840200,True,"['Akali', ""Kha'Zix"", 'Camille', ""Kai'Sa"", 'Thresh']","[2, 57, 16, 48, 120]"
red,4576840200,False,"['Malphite', 'Graves', 'Kassadin', 'Varus', 'Yuumi']","[69, 36, 52, 128, 142]"
blue,4576398718,False,"['Sion', 'Graves', 'Ekko', 'Ezreal', 'Yuumi']","[107, 36, 24, 27, 142]"
red,4576398718,True,"['Malphite', 'Master Yi', 'Taric', 'Vayne', 'Thresh']","[69, 72, 118, 129, 120]"
blue,4576182978,False,"['Gangplank', 'Lee Sin', 'Diana', 'Ezreal', 'Yuumi']","[32, 62, 21, 27, 142]"
red,4576182978,True,"['Garen', 'Ekko', 'Tristana', 'Sivir', 'Leona']","[33, 24, 121, 108, 63]"
blue,4575422803,True,"['Tryndamere', ""Kha'Zix"", 'Fizz', ""Kai'Sa"", 'Yuumi']","[123, 57, 30, 48, 142]"
red,4575422803,False,"['Riven', 'Jarvan IV', 'Lissandra', 'Ashe', 'Janna']","[97, 43, 65, 8, 42]"
blue,4575190319,True,"['Sion', 'Lee Sin', 'Katarina', 'Aphelios', 'Braum']","[107, 62, 53, 7, 14]"
red,4575190319,False,"['Mordekaiser', ""Kha'Zix"", 'Ekko', 'Syndra', 'Zyra']","[75, 57, 24, 114, 148]"
blue,4575171179,True,"['Singed', 'Shaco', 'Zed', ""Kai'Sa"", 'Nautilus']","[106, 103, 144, 48, 79]"
red,4575171179,False,"['Fiora', 'Trundle', 'LeBlanc', 'Ezreal', 'Zoe']","[29, 122, 61, 27, 147]"
blue,4574742641,True,"['Riven', 'Trundle', 'Fizz', 'Kalista', 'Janna']","[97, 122, 30, 49, 42]"
red,4574742641,False,"['Jax', 'Zac', 'Fiora', 'Veigar', 'Morgana']","[44, 143, 29, 130, 76]"
blue,4574059167,False,"['Gangplank', 'Shyvana', 'Viktor', ""Kog'Maw"", 'Lulu']","[32, 105, 133, 60, 67]"
red,4574059167,True,"['Aatrox', 'Ekko', ""Vel'Koz"", 'Miss Fortune', 'Pyke']","[0, 24, 131, 73, 89]"
blue,4573848228,False,"['Rumble', 'Olaf', 'Ziggs', ""Kai'Sa"", 'Nami']","[98, 84, 145, 48, 77]"
red,4573848228,True,"['Renekton', 'Shaco', 'Ekko', 'Miss Fortune', 'Lulu']","[95, 103, 24, 73, 67]"
blue,4573713198,True,"['Sylas', 'Shaco', 'Lissandra', 'Vayne', 'Lulu']","[113, 103, 65, 129, 67]"
red,4573713198,False,"['Ornn', 'Graves', 'Zed', 'Twitch', 'Nami']","[86, 36, 144, 125, 77]"
blue,4573472340,False,"['Darius', ""Kha'Zix"", 'Fizz', 'Syndra', 'Leona']","[20, 57, 30, 114, 63]"
red,4573472340,True,"['Gangplank', 'Vi', 'Lissandra', 'Aphelios', 'Pyke']","[32, 132, 65, 7, 89]"
blue,4573166370,True,"['Fiora', 'Gragas', 'Yasuo', ""Kai'Sa"", 'Rakan']","[29, 35, 140, 48, 92]"
red,4573166370,False,"['Ornn', 'Kayn', 'Corki', 'Lucian', 'Blitzcrank']","[86, 55, 19, 66, 12]"
blue,4573145842,False,"['Wukong', ""Kha'Zix"", 'Katarina', 'Jhin', 'Pyke']","[74, 57, 53, 46, 89]"
red,4573145842,True,"['Shen', 'Ekko', 'Neeko', 'Ezreal', 'Bard']","[104, 24, 80, 27, 11]"
blue,4572638467,True,"['Renekton', 'Graves', 'Sylas', 'Vayne', 'Yuumi']","[95, 36, 113, 129, 142]"
red,4572638467,False,"['Diana', 'Master Yi', 'Syndra', 'Lucian', 'Thresh']","[21, 72, 114, 66, 120]"
blue,4572458437,False,"['Kayle', 'Skarner', 'Syndra', 'Draven', 'Leona']","[54, 109, 114, 22, 63]"
red,4572458437,True,"['Fiora', ""Kha'Zix"", 'Veigar', 'Ezreal', 'Yuumi']","[29, 57, 130, 27, 142]"
blue,4571717858,False,"['Mordekaiser', 'Rengar', ""Vel'Koz"", 'Caitlyn', 'Leona']","[75, 96, 131, 15, 63]"
red,4571717858,True,"['Irelia', 'Ekko', 'Corki', 'Draven', 'Yuumi']","[40, 24, 19, 22, 142]"
blue,4571650255,True,"['Poppy', 'Master Yi', 'Azir', 'Aphelios', 'Zyra']","[88, 72, 10, 7, 148]"
red,4571650255,False,"['Irelia', 'Evelynn', 'Zed', 'Draven', 'Janna']","[40, 26, 144, 22, 42]"
blue,4571623800,True,"['Irelia', 'Graves', 'Corki', 'Draven', 'Yuumi']","[40, 36, 19, 22, 142]"
red,4571623800,False,"['Yorick', 'Rammus', 'Galio', 'Ezreal', 'Zyra']","[141, 93, 31, 27, 148]"
blue,4571556556,True,"['Irelia', ""Kha'Zix"", 'Corki', 'Draven', 'Yuumi']","[40, 57, 19, 22, 142]"
red,4571556556,False,"['Jayce', 'Wukong', 'Ziggs', 'Syndra', 'Thresh']","[45, 74, 145, 114, 120]"
blue,4571296975,True,"['Kennen', 'Graves', 'Zed', 'Tristana', 'Nautilus']","[56, 36, 144, 121, 79]"
red,4571296975,False,"['Ornn', 'Gragas', 'Galio', 'Xayah', 'Lulu']","[86, 35, 31, 137, 67]"
blue,4571188566,False,"['Jax', 'Udyr', 'Syndra', 'Draven', 'Nami']","[44, 126, 114, 22, 77]"
red,4571188566,True,"['Darius', 'Camille', 'Diana', 'Tristana', 'Janna']","[20, 16, 21, 121, 42]"
blue,4570492411,False,"['Darius', 'Karthus', 'Anivia', 'Jinx', 'Veigar']","[20, 51, 5, 47, 130]"
red,4570492411,True,"['Lissandra', ""Rek'Sai"", 'Ekko', 'Xayah', 'Blitzcrank']","[65, 94, 24, 137, 12]"
blue,4570475130,True,"['Renekton', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Leona']","[95, 37, 133, 48, 63]"
red,4570475130,False,"['Maokai', 'Gragas', 'Zed', ""Kog'Maw"", 'Lulu']","[71, 35, 144, 60, 67]"
blue,4569414777,False,"['Yasuo', 'Malphite', 'Zed', 'Ziggs', ""Vel'Koz""]","[140, 69, 144, 145, 131]"
red,4569414777,True,"['Irelia', 'Lee Sin', 'Galio', 'Draven', 'Thresh']","[40, 62, 31, 22, 120]"
blue,4569249554,False,"['Darius', 'Wukong', 'Sylas', ""Kai'Sa"", 'Thresh']","[20, 74, 113, 48, 120]"
red,4569249554,True,"[""Vel'Koz"", 'Lee Sin', 'Aatrox', 'Lucian', 'Braum']","[131, 62, 0, 66, 14]"
blue,4569311305,False,"['Draven', 'Olaf', 'Zed', 'Azir', 'Morgana']","[22, 84, 144, 10, 76]"
red,4569311305,True,"['Irelia', 'Master Yi', 'Cassiopeia', 'Lucian', 'Janna']","[40, 72, 17, 66, 42]"
blue,4568912498,False,"['Graves', 'Jax', 'Rumble', 'Ezreal', 'Soraka']","[36, 44, 98, 27, 111]"
red,4568912498,True,"['Sett', 'Xin Zhao', 'Sylas', 'Jhin', 'Brand']","[102, 139, 113, 46, 13]"
blue,4568380710,False,"['Ezreal', 'Graves', 'Qiyana', 'Viktor', 'Soraka']","[27, 36, 90, 133, 111]"
red,4568380710,True,"['Ekko', 'Hecarim', 'Kayn', 'Caitlyn', 'Thresh']","[24, 37, 55, 15, 120]"
blue,4568193738,False,"[""Cho'Gath"", 'Rengar', 'Corki', 'Aphelios', 'Nami']","[18, 96, 19, 7, 77]"
red,4568193738,True,"['Cassiopeia', 'Lee Sin', 'Yasuo', 'Tristana', 'Soraka']","[17, 62, 140, 121, 111]"
blue,4567240750,False,"['Jax', 'Nunu & Willump', 'Diana', 'Caitlyn', 'Senna']","[44, 83, 21, 15, 101]"
red,4567240750,True,"['Gnar', ""Kha'Zix"", 'Yasuo', ""Kai'Sa"", 'Soraka']","[34, 57, 140, 48, 111]"
blue,4565946123,False,"['Sett', 'Volibear', 'Orianna', 'Miss Fortune', 'Xerath']","[102, 135, 85, 73, 138]"
red,4565946123,True,"['Akali', 'Sejuani', 'Zed', ""Kai'Sa"", 'Senna']","[2, 100, 144, 48, 101]"
blue,4565307740,False,"['Sylas', 'Pantheon', 'Zed', 'Draven', 'Pyke']","[113, 87, 144, 22, 89]"
red,4565307740,True,"['Tryndamere', 'Rammus', 'Galio', 'Twitch', 'Lulu']","[123, 93, 31, 125, 67]"
blue,4564449477,True,"['Warwick', 'Graves', 'Zed', 'Varus', 'Thresh']","[136, 36, 144, 128, 120]"
red,4564449477,False,"['Kled', 'Ivern', 'Sett', 'Jinx', 'Lulu']","[59, 41, 102, 47, 67]"
blue,4564381708,False,"['Malphite', 'Vi', 'Sylas', 'Lucian', 'Braum']","[69, 132, 113, 66, 14]"
red,4564381708,True,"['Rengar', 'Ekko', 'Zed', 'Ezreal', 'Nami']","[96, 24, 144, 27, 77]"
blue,4564178473,True,"['Jax', 'Sylas', 'Viktor', 'Draven', 'Sett']","[44, 113, 133, 22, 102]"
red,4564178473,False,"['Sion', 'Graves', 'Rumble', 'Jhin', 'Thresh']","[107, 36, 98, 46, 120]"
blue,4563805153,True,"['Shen', 'Lee Sin', 'Qiyana', ""Kog'Maw"", 'Lulu']","[104, 62, 90, 60, 67]"
red,4563805153,False,"['Mordekaiser', ""Kha'Zix"", 'Twisted Fate', 'Aphelios', 'Nami']","[75, 57, 124, 7, 77]"
blue,4563626589,True,"['Poppy', 'Lee Sin', 'Zed', 'Lucian', 'Nami']","[88, 62, 144, 66, 77]"
red,4563626589,False,"['Olaf', 'Zac', 'Ekko', 'Ezreal', 'Janna']","[84, 143, 24, 27, 42]"
blue,4563475605,False,"['Gangplank', 'Nunu & Willump', ""Vel'Koz"", 'Varus', 'Tahm Kench']","[32, 83, 131, 128, 115]"
red,4563475605,True,"['Maokai', 'Lee Sin', 'Aurelion Sol', 'Jinx', 'Braum']","[71, 62, 9, 47, 14]"
blue,4563262961,True,"['Aatrox', 'Graves', 'Cassiopeia', 'Xayah', 'Pyke']","[0, 36, 17, 137, 89]"
red,4563262961,False,"['Shen', 'Nunu & Willump', 'Vladimir', ""Kai'Sa"", 'Thresh']","[104, 83, 134, 48, 120]"
blue,4562699103,True,"['Tahm Kench', 'Lee Sin', 'Sylas', 'Aurelion Sol', 'Yuumi']","[115, 62, 113, 9, 142]"
red,4562699103,False,"['Wukong', 'Olaf', 'Vladimir', 'Ashe', 'Nautilus']","[74, 84, 134, 8, 79]"
blue,4562704058,False,"['Trundle', 'Jarvan IV', 'Fizz', 'Ezreal', 'Janna']","[122, 43, 30, 27, 42]"
red,4562704058,True,"['Ornn', 'Graves', 'Kassadin', 'Lucian', 'Leona']","[86, 36, 52, 66, 63]"
blue,4562570153,False,"['Aatrox', 'Wukong', 'Ahri', 'Kalista', 'Leona']","[0, 74, 1, 49, 63]"
red,4562570153,True,"['Karma', 'Sett', 'Zoe', 'Caitlyn', 'Morgana']","[50, 102, 147, 15, 76]"
blue,4562368919,True,"['Sett', 'Ekko', 'Syndra', 'Varus', 'Thresh']","[102, 24, 114, 128, 120]"
red,4562368919,False,"['Aatrox', 'Lee Sin', 'Nocturne', ""Kog'Maw"", 'Lulu']","[0, 62, 82, 60, 67]"
blue,4561381227,False,"['Wukong', 'Evelynn', 'Lux', 'Caitlyn', 'Janna']","[74, 26, 68, 15, 42]"
red,4561381227,True,"['Tryndamere', 'Trundle', 'Corki', 'Ziggs', 'Bard']","[123, 122, 19, 145, 11]"
blue,4560806002,True,"['Mordekaiser', 'Xin Zhao', 'Xerath', 'Varus', 'Lulu']","[75, 139, 138, 128, 67]"
red,4560806002,False,"['Darius', 'Jarvan IV', 'Aurelion Sol', 'Jhin', 'Yuumi']","[20, 43, 9, 46, 142]"
blue,4560760330,False,"['Mordekaiser', 'Graves', 'LeBlanc', 'Ezreal', 'Yuumi']","[75, 36, 61, 27, 142]"
red,4560760330,True,"['Alistar', 'Trundle', 'Syndra', 'Aphelios', 'Lulu']","[3, 122, 114, 7, 67]"
blue,4560479254,True,"['Kayle', 'Warwick', 'Camille', ""Kai'Sa"", ""Cho'Gath""]","[54, 136, 16, 48, 18]"
red,4560479254,False,"['Jayce', 'Diana', 'Yasuo', 'Cassiopeia', 'Nami']","[45, 21, 140, 17, 77]"
blue,4560413910,True,"['Riven', 'Lee Sin', 'Kassadin', 'Varus', 'Janna']","[97, 62, 52, 128, 42]"
red,4560413910,False,"['Fiora', 'Dr. Mundo', 'Talon', 'Lux', 'Nami']","[29, 23, 117, 68, 77]"
blue,4559695265,True,"['Shen', 'Master Yi', 'Diana', 'Ezreal', 'Yuumi']","[104, 72, 21, 27, 142]"
red,4559695265,False,"['Fiora', 'Rengar', 'Corki', 'Xerath', 'Leona']","[29, 96, 19, 138, 63]"
blue,4559556067,False,"['Renekton', 'Gragas', 'Yasuo', 'Zoe', 'Bard']","[95, 35, 140, 147, 11]"
red,4559556067,True,"['Mordekaiser', 'Sett', 'Fizz', 'Caitlyn', 'Yuumi']","[75, 102, 30, 15, 142]"
blue,4557009663,True,"['Sett', 'Ekko', 'Karma', 'Xayah', 'Yuumi']","[102, 24, 50, 137, 142]"
red,4557009663,False,"['Maokai', 'Trundle', 'Sylas', 'Caitlyn', 'Nami']","[71, 122, 113, 15, 77]"
blue,4556886489,True,"['Maokai', 'Evelynn', 'Qiyana', 'Ashe', 'Blitzcrank']","[71, 26, 90, 8, 12]"
red,4556886489,False,"['Camille', 'Zac', 'Corki', 'Varus', 'Tahm Kench']","[16, 143, 19, 128, 115]"
blue,4556805331,False,"['Renekton', 'Rammus', 'Swain', 'Xayah', 'Lulu']","[95, 93, 112, 137, 67]"
red,4556805331,True,"['Ornn', 'Graves', 'Fizz', 'Miss Fortune', 'Yuumi']","[86, 36, 30, 73, 142]"
blue,4555664940,True,"['Yasuo', 'Evelynn', 'Galio', 'Lucian', 'Yuumi']","[140, 26, 31, 66, 142]"
red,4555664940,False,"['Kayle', 'Vi', 'Fizz', 'Jinx', 'Nautilus']","[54, 132, 30, 47, 79]"
blue,4555430352,True,"['Riven', 'Evelynn', 'Yasuo', 'Lucian', 'Nami']","[97, 26, 140, 66, 77]"
red,4555430352,False,"['Olaf', 'Lee Sin', 'Cassiopeia', 'Xayah', 'Yuumi']","[84, 62, 17, 137, 142]"
blue,4555336568,False,"['Maokai', ""Rek'Sai"", 'Syndra', 'Ashe', 'Leona']","[71, 94, 114, 8, 63]"
red,4555336568,True,"['Dr. Mundo', 'Lee Sin', 'LeBlanc', 'Xayah', 'Yuumi']","[23, 62, 61, 137, 142]"
blue,4554615858,True,"['Riven', 'Sejuani', 'Lux', 'Lucian', 'Neeko']","[97, 100, 68, 66, 80]"
red,4554615858,False,"['Shen', 'Graves', 'Ahri', ""Kai'Sa"", 'Yuumi']","[104, 36, 1, 48, 142]"
blue,4553910234,True,"['Sett', 'Ekko', 'Yasuo', 'Veigar', 'Yuumi']","[102, 24, 140, 130, 142]"
red,4553910234,False,"['Malphite', 'Rengar', 'Xerath', 'Varus', 'Zyra']","[69, 96, 138, 128, 148]"
blue,4553244738,True,"['Trundle', 'Evelynn', 'Zed', 'Miss Fortune', 'Yuumi']","[122, 26, 144, 73, 142]"
red,4553244738,False,"['Poppy', 'Zac', 'Malphite', 'Jhin', 'Thresh']","[88, 143, 69, 46, 120]"
blue,4552669908,True,"['Shen', 'Volibear', 'Kassadin', 'Ashe', 'Braum']","[104, 135, 52, 8, 14]"
red,4552669908,False,"['Rumble', 'Olaf', 'Lissandra', 'Miss Fortune', 'Leona']","[98, 84, 65, 73, 63]"
blue,4552271195,False,"['Sylas', ""Kha'Zix"", 'Zed', 'Ezreal', 'Thresh']","[113, 57, 144, 27, 120]"
red,4552271195,True,"[""Vel'Koz"", 'Trundle', 'Pantheon', 'Miss Fortune', 'Janna']","[131, 122, 87, 73, 42]"
blue,4551829344,False,"['Yasuo', 'Graves', 'Malphite', 'Kalista', 'Nami']","[140, 36, 69, 49, 77]"
red,4551829344,True,"['Poppy', 'Karthus', 'Zed', 'Sivir', 'Rakan']","[88, 51, 144, 108, 92]"
blue,4551203031,False,"['Renekton', 'Shaco', 'Galio', ""Kai'Sa"", 'Pyke']","[95, 103, 31, 48, 89]"
red,4551203031,True,"['Shyvana', ""Kha'Zix"", ""Vel'Koz"", 'Caitlyn', 'Sett']","[105, 57, 131, 15, 102]"
blue,4550403560,False,"['Shen', 'Kayn', 'Aurelion Sol', 'Miss Fortune', 'Senna']","[104, 55, 9, 73, 101]"
red,4550403560,True,"['Camille', 'Gragas', 'Sylas', 'Aphelios', 'Thresh']","[16, 35, 113, 7, 120]"
blue,4550016744,False,"['Garen', 'Jarvan IV', 'Sylas', 'Pyke', 'Taric']","[33, 43, 113, 89, 118]"
red,4550016744,True,"['Jax', 'Sejuani', 'Ziggs', 'Caitlyn', 'Yuumi']","[44, 100, 145, 15, 142]"
blue,4549947317,False,"['Gangplank', 'Darius', 'Diana', 'Ezreal', 'Brand']","[32, 20, 21, 27, 13]"
red,4549947317,True,"['Aatrox', 'Shyvana', 'Cassiopeia', 'Syndra', 'Blitzcrank']","[0, 105, 17, 114, 12]"
